SliceEntropy	CloudEntropy
1.75662	2.42282
2.34347	1.98464
2.4219	1.92229
2.02132	2.48489
2.18115	2.02132
1.74337	2.12903
1.98464	2.19741
1.84673	1.7019
2.45869	2.01623
1.81712	2.23662
1.69288	1.95508
1.32347	2.04903
2.40229	1.71526
1.88903	1.95693
2.06713	2.02347
2.09623	1.8578
1.51662	2.05869
1.97869	2.18115
1.98464	2.1045
1.98112	2.1845
1.43963	2.02132
1.48914	1.95526
2.1819	2.17947
1.90268	2.04903
2.01623	1.91031
2.21869	2.14771
1.54959	1.66337
1.59171	1.84229
1.87444	2.06863
1.95693	2.00489
2.03249	2.19741
2.02132	2.11294
2.2107	1.64568
1.59963	2.03174
1.77924	2.06631
2.1307	2.06713
1.91327	2.09791
1.75662	2.04011
2.08489	2.06268
2.09924	1.90268
2.01623	2.2907
1.96151	2.04092
1.8907	1.9378
2.08171	2.02347
1.60274	2.14771
2.01924	1.9943
1.82863	2.08229
2.3076	2.09224
2.01883	1.40568
1.73135	2.14268
2.09791	1.79034
1.8578	1.86682
2.06545	1.90863
2.08386	2.01883
1.74112	2.19741
1.95741	2.01623
1.71612	2.20735
2.12643	1.77288
2.2605	1.8383
1.77391	1.75662
2.29469	1.92154
1.90604	2.09224
1.91031	1.82053
1.56943	2.06863
1.90631	2.24322
2.25288	1.96151
2.37302	2.35908
2.42682	2.2921
1.60274	1.56903
1.98464	2.1819
2.01883	1.98464
2.05469	1.81869
1.9143	2.1819
1.26112	1.91963
1.66337	2.20643
1.82545	2.23662
1.84673	1.98464
1.97151	2.2605
2.01924	2.19612
1.85524	1.90372
1.74505	2.14713
2.09224	2.05869
1.93565	1.9983
1.75662	2.16322
1.82545	1.59933
1.60274	1.98464
1.90268	2.37302
2.08721	1.95693
2.39263	1.84673
1.35933	1.9983
2.08489	2.06268
2.03249	1.82863
2.2921	1.9943
1.95693	1.89712
1.85056	2.13135
2.06268	2.06545
2.06713	2.06204
1.91327	1.60274
1.95526	2.50282
2.08721	2.27249
1.87126	2.03693
2.01623	1.89151
1.82863	2.27908
2.07171	2.08229
2.53869	2.19908
1.94849	1.98464
1.90268	2.02347
2.2645	1.90505
1.70953	1.87485
2.14268	1.95249
1.81712	2.08721
2.06204	1.90268
1.88903	2.16322
2.1778	2.16322
1.98464	2.01623
1.74112	1.73469
1.9943	2.25791
1.15855	2.27341
2.20735	2.03508
2.12643	1.98464
1.36154	2.21701
1.95508	2.03174
2.41947	2.13366
1.8383	2.11174
2.19693	1.64514
1.70953	2.23662
1.79249	1.79034
1.57545	2.14297
2.14771	1.82904
1.82863	2.14268
2.01883	1.95508
2.1019	2.1045
1.79612	2.36307
2.25288	2.4178
2.29469	1.73469
1.73469	2.17732
2.01623	2.07031
1.88092	2.26115
1.76171	1.71086
1.82904	2.25791
2.16322	2.17732
2.30372	2.27741
1.77716	2.17224
1.49869	1.93565
1.54132	2.06464
2.2921	2.41716
1.90604	2.04903
2.50282	1.84229
1.53548	1.73469
1.66631	1.73469
2.22631	2.29135
2.08721	1.95693
1.8881	2.3076
2.11341	2.3419
1.40411	1.51662
1.5143	1.66631
1.73469	2.08489
2.10132	1.84229
1.60274	1.66053
2.37302	2.13366
2.06268	1.95741
1.38826	1.9983
2.2907	2.34682
2.23327	1.7583
2.39263	1.95693
2.34347	1.87444
1.57545	2.2605
1.97869	2.21469
1.8907	2.36735
2.2921	2.26282
1.90505	1.9983
1.97869	2.00489
1.90863	2.07171
1.79352	2.1045
2.20643	1.90372
1.54132	2.33716
2.11341	2.20568
1.47885	2.26282
1.95741	2.35508
1.9983	1.51615
1.66631	2.27741
1.76171	2.25947
1.64568	2.04092
1.57135	2.12643
1.99112	1.69924
1.79352	1.9983
1.69732	2.14268
2.22771	2.33791
1.71526	2.08489
1.35419	2.3076
1.90604	1.87126
2.43741	2.18115
1.89151	2.17883
1.84229	1.87126
1.82545	1.9983
2.09791	1.9943
2.06204	2.17883
1.9983	1.56903
1.91031	1.66053
2.21151	2.15031
2.39263	2.25883
2.3183	1.82545
1.86132	2.11294
1.58268	2.11341
1.93224	1.95526
2.01288	2.33716
1.99963	2.03294
2.08171	2.25947
1.79612	2.27341
1.9983	2.20643
2.06204	2.01623
2.2343	2.0783
2.16171	1.5943
1.82863	2.37302
1.56903	2.09548
1.53548	2.15263
1.8578	2.03174
2.11294	2.3076
2.04011	2.09947
1.64735	2.02132
1.82863	2.18115
2.29701	2.19741
1.97701	1.87126
2.1778	2.12307
2.14771	2.1845
1.64514	1.98464
1.63294	1.98268
1.71612	1.87126
1.95693	2.3183
1.56903	2.09791
2.3876	2.17732
2.31662	1.80092
1.97469	1.95508
2.3076	2.09548
1.95693	1.8383
1.78132	1.96151
1.9983	2.12568
1.9983	1.9983
2.16322	2.14268
1.70953	2.19612
2.13469	2.18115
1.9983	2.10849
1.95693	2.37135
1.9943	1.87444
2.09224	1.74112
1.99963	2.06904
2.25623	1.9143
1.82545	1.66337
2.14771	2.25791
1.84229	1.9983
1.9943	2.07171
2.25391	2.37302
1.46918	2.24386
2.12643	1.98464
1.85056	1.98464
1.90604	1.92229
2.4219	2.20643
1.63485	1.9378
2.11341	2.12643
1.38826	1.90863
1.82904	1.76171
1.84489	1.76171
2.03249	2.13469
2.19908	2.27341
1.97469	2.34347
1.89151	1.84673
2.4743	2.25391
1.81712	2.10132
1.88092	1.93524
1.74297	1.8907
2.27908	2.21366
1.74297	2.28307
2.10849	2.16229
1.82053	2.17224
2.13135	2.42282
1.98268	2.23662
1.73469	1.66631
1.57135	1.98464
1.84229	2.19741
1.56903	1.73469
1.74337	1.67963
1.9419	1.8107
1.95693	2.3183
1.92229	2.03174
2.14771	2.32888
1.92154	2.06464
2.45869	1.89151
1.84171	2.09224
2.17732	2.05469
2.37302	2.26282
2.41391	2.01883
2.01623	1.94849
1.38438	2.08721
1.70953	2.13366
1.71086	1.93056
2.13135	2.04092
1.71526	2.07662
2.25623	1.8383
1.85131	1.87126
2.19908	2.15263
1.98464	1.96307
1.86682	2.15263
1.75662	1.81701
1.19748	2.06713
2.01623	1.96151
1.51615	2.10132
1.66053	1.85524
1.96903	2.20643
2.08721	2.01623
1.70953	2.20568
2.11612	2.04943
0.855451	2.06464
2.40229	1.79352
1.8907	2.21469
1.90268	2.02347
2.21701	2.12307
1.49869	1.56514
1.53548	1.87126
1.99112	1.98545
1.92229	1.73469
2.06863	1.81135
1.38347	2.06545
1.82863	2.01883
1.76171	2.16322
1.71885	2.09947
1.60274	1.79086
1.98112	2.03174
1.91963	2.01623
1.68229	2.27908
1.61357	1.88307
1.95741	2.01623
1.63294	2.27249
1.42928	1.90904
1.67963	1.71526
1.55352	2.09623
2.5045	1.90863
1.7583	1.86682
1.47174	2.06464
2.04092	2.06464
2.16229	1.95693
1.85056	2.18115
2.12307	1.90268
1.76171	2.03174
2.09791	2.21469
2.06268	2.2343
1.74112	2.13869
2.30863	1.8907
1.95693	1.61357
2.17732	2.22771
2.25623	1.66337
2.04011	1.78953
2.12643	2.10347
1.67963	2.22631
1.15855	2.06545
1.8107	1.93224
2.27908	1.69732
1.95352	2.32888
2.23662	1.84154
2.16322	1.77357
1.8881	1.8107
1.76171	2.09288
1.77391	1.85056
2.27341	1.80411
1.97869	1.98545
2.1045	2.19908
2.11341	1.76171
2.1845	2.02347
2.06863	1.74337
1.95741	2.21151
2.12643	2.15031
1.8881	1.62115
2.07171	2.08721
1.98464	1.8907
1.99112	2.10347
2.01391	2.08171
1.96151	1.85391
2.13469	2.58849
1.97135	1.85391
1.48914	2.12903
1.71526	2.03174
1.82863	1.78132
1.59171	2.01623
1.98464	2.17288
1.81869	2.10849
1.8107	2.47327
1.64307	1.64514
1.82545	1.84229
2.03249	1.95741
2.12903	1.66053
1.98268	2.07662
1.74505	2.06464
1.67263	1.81135
1.9143	1.90268
1.98464	2.12643
2.11341	2.17288
1.51615	2.06464
2.04011	2.38268
1.94849	2.07662
2.15263	2.43908
1.95741	1.84673
2.07171	2.12903
2.11341	2.43908
1.84229	1.99112
2.42282	1.9943
1.95693	1.79126
1.63294	2.17224
1.74297	1.93524
1.88411	1.81701
1.84154	2.24386
1.84171	2.28307
1.85524	1.79174
1.84489	2.15031
1.74297	1.9378
2.27341	2.24322
1.85131	2.11741
1.80411	2.06863
1.8578	1.71086
1.59171	2.37135
0.904381	2.33791
1.49869	1.9943
1.64735	1.90604
2.11341	1.64735
2.05469	1.85056
2.34347	2.06928
2.09131	1.87126
1.77716	2.17391
2.08721	2.06268
1.82053	2.03249
1.71526	2.16489
2.2921	2.1845
1.79249	2.60903
2.06928	2.31662
1.66053	2.19612
2.06631	2.11741
1.9943	1.93565
2.09791	1.99112
1.85131	2.17947
2.04903	1.71526
2.37302	2.40888
1.67263	2.04092
1.9983	2.01623
1.85056	2.14863
1.9983	2.0783
1.57366	1.67263
1.8107	2.2605
1.53548	2.2107
1.49869	1.92229
2.09623	2.01623
1.79034	2.3076
2.08721	2.35508
2.27741	2.08721
2.01288	2.01623
1.69924	2.39263
1.85131	2.30863
1.74297	2.11508
2.27908	2.12643
1.66053	1.77391
1.96151	1.88092
1.95693	2.17288
2.44903	1.8578
2.08721	2.01623
1.79249	2.02347
2.46863	2.11294
1.71034	1.7819
1.63485	2.37302
1.71034	2.19741
2.17391	1.92229
1.66337	1.79612
2.1045	2.29701
1.8107	2.26115
2.07662	1.88092
1.56943	1.8107
1.98464	2.19741
1.68154	2.01131
1.8578	1.18297
1.85391	2.1845
1.66337	2.14268
1.90268	1.75662
1.71526	2.22631
1.87444	2.23662
1.87444	1.79249
1.84171	2.22771
1.91031	1.89151
2.45869	1.59171
1.86682	2.13135
1.71034	1.9943
1.8907	2.03174
1.95526	2.03508
1.84229	2.12903
1.82863	1.93056
1.73469	1.96903
1.95693	2.11174
1.77924	1.77924
2.19352	2.24322
1.8881	1.9943
1.92229	2.24154
2.07662	1.84229
1.74505	1.88903
1.7583	2.26282
1.9983	2.12643
1.90268	2.02347
2.16322	1.9983
1.82631	1.74337
1.81701	2.25732
1.95693	1.95693
2.12643	2.2921
2.04903	2.16322
1.49869	2.14713
1.90604	2.12643
2.14297	2.3143
1.97469	2.2578
1.76171	1.85391
2.42282	2.15031
1.89151	1.93565
1.64307	1.93565
1.95526	2.02347
2.26347	2.14268
2.43908	2.33623
1.69732	1.76171
2.08721	2.15031
1.98268	2.2921
1.59171	2.18115
2.03249	1.89151
2.13366	2.24322
1.56943	2.07031
2.2921	1.8907
1.87444	2.27341
1.86682	2.3076
1.68229	2.19741
2.31662	1.87126
1.76171	2.16322
1.87444	2.11174
1.8578	1.93391
1.51956	2.33791
2.09791	1.82863
1.90863	2.08721
1.92229	1.75662
1.70953	2.39263
1.82863	2.20643
2.15263	2.39031
1.9419	1.58268
1.87174	1.86682
1.63485	2.15031
2.34682	1.8881
2.29701	2.19741
1.54959	2.09791
1.73469	1.95741
2.16229	2.01623
1.98464	1.96151
1.8107	1.96307
1.9143	2.47327
1.89151	2.2605
1.54132	2.1045
2.01623	2.21869
2.14713	1.8383
2.3076	1.79612
1.9419	2.03249
2.11508	2.3183
1.88307	1.66053
1.98545	2.14771
2.43908	2.04011
1.73469	2.20735
1.70953	2.15031
1.4619	1.9983
1.90505	2.05469
2.38771	1.92229
1.38826	2.19741
2.01391	1.9378
1.76171	2.1819
2.19612	2.30863
1.59956	1.95508
1.82863	1.79034
2.3076	1.88092
2.11341	2.11174
2.11741	2.17947
1.56903	2.19741
1.46918	2.06928
2.11341	2.26115
1.93947	1.79086
1.35419	2.09623
2.53701	2.17224
2.38268	2.32229
1.55352	1.95508
2.40229	1.8907
1.92229	2.10132
2.50282	2.08721
2.11341	2.02347
2.02347	2.06631
2.19741	2.27341
1.8578	1.8881
1.92229	2.10347
1.58268	1.8881
1.73469	2.14604
1.72735	2.03249
2.08721	2.1819
1.60274	2.3076
2.12092	1.79126
2.26347	1.77288
1.89151	2.03249
1.97869	2.27908
2.3183	2.30631
1.45947	2.06204
1.36154	2.14545
2.24489	2.02347
2.06713	2.21366
2.17288	2.13135
1.95508	1.7583
1.84229	2.21701
2.06928	2.24322
1.75963	1.82053
1.79174	1.73469
2.02132	2.13366
1.96151	1.75662
1.71294	2.01623
2.01623	2.01623
1.84229	2.16322
1.88903	2.21151
1.93565	1.89712
1.82545	1.74297
2.26347	1.90604
1.85056	2.10849
1.82904	1.9943
1.95741	1.93056
1.95741	2.09623
2.03249	2.08171
1.95249	2.1819
1.8881	2.03174
2.45701	1.69732
1.66337	1.63485
1.67963	2.24229
1.90372	2.26282
2.03693	1.80307
1.73469	2.26347
1.56903	2.18115
2.15031	1.71526
1.75662	2.01565
1.69732	1.93924
1.71526	2.27341
1.75662	2.51741
2.02347	1.79034
1.84489	1.92229
2.09131	2.11341
1.86682	2.31031
1.98268	2.05469
1.87126	1.83933
2.01623	2.05469
2.05469	2.14771
2.2578	2.06631
2.1045	2.32489
1.93056	2.19741
1.18297	2.03249
2.24229	2.30713
2.09791	1.69732
1.78132	1.55174
1.40411	2.11741
2.16229	2.08721
2.14268	1.64735
1.66631	1.8578
2.11741	2.2605
1.79126	1.84171
1.82631	2.00489
1.73469	2.3378
1.56568	1.92229
2.32888	1.85924
1.66053	1.90604
2.39327	2.03174
1.84229	2.0743
1.87126	1.85524
1.74112	2.12568
1.98505	1.71612
1.86132	1.77924
1.60274	2.20903
1.54132	2.09548
2.25947	1.98464
1.97151	2.03174
1.8578	1.70953
2.19741	2.24489
1.58297	2.05469
1.95693	2.02347
1.62115	2.14863
2.30631	1.71526
1.98464	2.33716
1.93224	2.01565
1.76386	2.01623
2.09565	2.32721
1.75534	1.95508
1.7583	2.34347
1.39086	2.3405
2.45869	2.00489
1.93056	2.14771
1.48914	1.95693
1.86682	2.06268
1.99112	2.14268
1.8107	2.10132
1.43963	1.68229
1.90053	1.85391
1.9983	2.06204
2.15031	2.08721
2.15112	1.9943
1.71526	1.8107
1.8881	1.7583
2.24322	2.1307
1.98372	2.40721
2.37302	1.69288
1.85056	1.66053
1.9378	1.89712
1.55352	2.0743
1.91031	2.27341
1.74297	1.90863
2.2081	1.92229
1.67263	2.12307
1.79352	1.9983
2.09791	1.98372
2.09224	1.95508
2.38928	1.99662
1.71885	1.79126
2.33716	2.19741
1.91031	2.33791
2.01883	2.24386
1.91327	1.77924
1.78132	2.36307
2.16229	1.98464
1.9943	2.22631
1.93565	1.89151
2.06464	2.28735
2.0783	2.20568
2.21701	2.06204
1.51366	1.77924
1.86682	1.84673
1.73469	1.95693
2.14771	1.64307
1.8107	2.15031
2.2343	1.77391
2.08721	2.19741
2.17391	2.25791
1.84489	2.02347
2.12307	2.19508
1.82904	1.90268
1.13131	1.80092
1.93224	1.87126
1.79126	1.92229
2.43741	1.9983
2.4219	2.23662
2.06464	2.37469
2.17732	1.77924
1.82545	2.28011
2.01883	2.28903
1.45947	2.01131
1.99112	2.16322
1.77391	1.66053
1.8907	1.97151
2.11341	1.85391
2.2343	2.19612
2.08386	2.16322
2.03294	2.03174
1.97469	2.04011
1.95352	1.8881
1.90604	2.01623
1.56568	1.66337
1.74112	2.32888
2.08721	2.10132
1.74112	1.89151
2.02132	1.71612
2.11508	2.12903
1.74112	1.89151
1.82904	2.09947
2.1045	1.95526
1.66053	1.74112
1.91031	1.95741
2.38771	2.1819
2.10347	1.93524
1.90372	1.95249
1.70953	1.73701
1.88943	1.92229
1.8881	2.11741
1.77391	2.20568
2.11508	1.80307
2.08489	1.95693
1.91031	1.95693
1.97701	2.3076
2.50282	2.13469
1.95693	2.04011
1.90604	1.93056
1.54132	2.08489
1.96903	2.2645
1.95693	2.11741
1.86682	2.11294
1.82053	1.77288
1.76171	2.19741
2.17947	1.90268
2.39263	2.01883
2.1045	2.16322
1.74505	1.85391
2.01623	1.82863
1.90505	2.06713
1.93924	2.27444
2.19908	1.92229
2.00171	2.13135
2.08721	1.93565
1.96151	2.09224
1.82545	1.9943
2.07171	2.11341
1.55352	2.27341
2.08229	1.87444
2.11341	1.88903
2.31171	2.22771
1.96903	2.18132
1.71526	2.10953
1.77391	1.81712
2.06631	2.37366
1.53548	1.89712
1.45947	2.06204
1.58268	1.8383
1.66053	2.33716
1.95693	2.09224
2.01883	2.06545
1.93565	1.82863
1.74112	2.18115
2.24322	1.84489
1.70115	1.9983
2.04011	2.19741
2.02347	2.09791
2.33791	1.7583
2.04903	1.87485
2.03249	2.24322
2.2605	2.19741
1.87126	2.05869
2.08721	2.05469
1.90372	1.93524
1.98464	2.1819
1.59171	1.84673
2.03249	2.06204
1.90372	2.24229
1.75662	2.23327
2.11341	2.26282
1.8107	1.75662
2.26115	2.12307
2.03249	2.09224
1.51933	1.9983
1.70953	2.17224
1.47885	1.80092
2.23327	2.17224
1.95693	2.07031
2.17883	2.3076
2.06713	1.8107
2.08673	2.00489
1.84229	1.98268
1.75662	1.84489
2.44307	1.98464
1.93224	1.74505
2.16322	1.98464
1.87126	2.11741
2.08721	2.04903
1.70953	2.09791
1.79249	2.14268
1.90372	2.23662
1.93056	2.4178
2.2921	1.9378
1.97869	1.9943
1.9983	1.81701
2.29469	1.93565
2.40229	2.30372
2.01288	1.8107
1.60274	2.14604
1.67263	2.33716
1.71526	2.21366
2.14297	2.03249
1.85056	2.00171
2.11341	1.90268
1.79126	1.74297
1.79126	2.36307
1.98545	1.66631
1.82545	1.8881
1.32092	1.70115
1.90372	1.82863
2.09288	1.93565
1.82863	2.06268
1.73469	1.88903
1.9983	2.50282
1.17712	1.98464
1.55352	2.05869
1.71294	1.82904
1.54132	1.9983
1.66053	2.05469
1.90372	1.74337
1.79126	1.85524
1.82863	2.41883
1.87444	1.56903
2.2605	1.51933
1.90604	1.9943
2.06631	1.84229
1.74337	1.84171
2.04092	1.85131
2.19249	2.09548
2.09224	1.84171
1.93924	2.2921
2.24322	2.03249
1.9983	1.84229
2.09224	2.16229
1.98268	2.01623
1.69924	1.71526
1.96903	2.05469
2.09947	2.29469
1.87126	1.8383
2.20568	2.06464
1.69732	1.99112
2.04903	2.27341
1.48914	2.12643
2.08721	1.86682
2.09947	2.24386
1.49869	1.66631
2.14713	1.8578
1.84673	1.9983
1.95508	1.92229
2.09791	2.11741
1.49845	1.82631
2.28307	2.06268
1.89151	1.84171
1.36154	2.18115
1.9943	2.17947
1.60274	1.97151
1.51956	2.03249
1.60274	2.28643
2.06204	2.12643
1.56568	2.03249
1.97869	1.98372
2.03174	2.02132
2.1019	2.18115
1.67263	1.75662
1.8578	1.90863
2.44903	2.06928
1.73469	1.82545
1.2978	2.35508
1.9943	1.84229
1.73469	1.79126
1.93565	2.12903
1.8107	1.95508
1.79034	1.82053
0.79504	2.10132
2.06713	1.92229
1.97469	2.0783
2.08721	1.90863
2.11341	2.03249
1.95508	2.03249
2.5045	2.28735
1.97869	2.33716
1.81701	1.90863
2.19908	2.16322
1.99112	2.06204
1.8383	1.92229
2.08721	2.32888
1.78132	2.06713
1.93947	2.43174
1.89151	2.29135
2.24229	2.02132
1.8383	2.37302
1.97469	1.82863
2.06268	1.98464
1.82863	2.19741
2.1019	2.02132
2.23662	2.28307
1.92154	2.06545
1.69732	2.06545
2.2645	1.98464
1.85524	1.87174
1.97701	2.28307
2.21869	1.88307
2.14713	2.08721
2.09224	2.07171
1.77357	2.35508
2.19741	2.52903
1.99112	1.90372
1.56903	2.03174
1.69732	2.3183
2.14268	1.90268
1.91031	2.31171
1.82545	2.03174
2.1045	1.85391
1.9143	2.07171
1.47885	1.97469
1.57366	2.3419
1.90372	2.06863
1.84673	1.79034
1.86682	2.30372
1.91031	1.77924
2.27341	1.87126
1.95508	1.97869
1.66053	1.72735
1.95741	2.35741
1.73135	2.01623
1.47174	2.05469
1.75662	2.01623
2.21151	2.09224
1.39086	2.11741
1.56943	1.98545
1.62115	1.76386
2.23662	2.16322
1.88903	2.1045
1.66053	2.02132
2.27908	1.93524
1.82863	1.8907
1.69732	1.79086
2.01883	1.90863
1.74297	2.12643
1.32347	1.99112
1.56943	2.37469
1.85131	1.90604
1.46918	1.80092
1.56903	2.02347
1.38826	1.8578
2.14268	2.01131
2.21469	2.10347
2.01623	2.09791
1.76171	2.23112
2.23327	2.33716
1.95508	2.19612
1.82631	2.08721
2.08721	2.03174
1.35419	2.28307
2.0783	1.95526
1.29056	1.42696
1.84229	2.27341
1.79352	2.3076
2.03508	1.93056
2.01883	2.62268
1.82053	2.29135
1.9378	2.10132
2.02347	1.8107
1.8107	2.12643
1.48914	1.70953
1.77357	1.69732
2.16322	2.23327
2.09791	2.25791
1.84673	2.12307
1.74337	2.17224
1.87444	2.17883
2.01391	1.8907
1.81712	1.80307
1.71294	2.02347
2.11341	2.13469
1.75662	2.03174
2.01623	2.16322
1.88411	2.1845
2.07171	1.90372
1.15855	1.96151
1.40411	1.98464
2.2921	2.27249
1.87126	1.71526
1.97869	2.07662
1.60274	1.90863
2.08721	1.9983
1.85391	2.09224
1.66337	2.14771
2.09224	1.8107
1.74297	2.1778
1.75662	2.09623
1.56943	2.17947
2.2605	2.06863
2.24322	1.71526
1.96151	2.20643
1.9943	2.21869
1.39086	1.90372
2.20735	1.8881
2.1778	2.07171
1.69288	2.27693
2.01288	2.36307
1.56903	1.95741
2.1045	2.18115
1.96151	2.19352
1.51662	2.28307
1.56943	2.24386
1.81712	1.74505
1.8107	2.17883
2.03249	1.90268
1.56903	1.95693
2.06928	2.25623
2.42282	1.85056
1.93565	1.9943
1.73469	2.1045
1.77391	2.34347
1.5143	2.06204
1.75662	2.26132
2.44903	2.12307
2.09224	2.08721
1.67263	2.1307
1.74112	2.16322
2.06713	2.03174
2.38928	2.3405
2.06713	1.8107
1.71526	2.25791
2.15031	1.96151
2.43908	2.12643
2.12307	1.90372
2.20735	1.9983
1.96151	1.73469
2.03249	2.32888
1.9983	2.06204
1.90268	2.02132
2.45869	2.03174
2.54928	2.06928
2.26115	2.14771
1.9983	2.25391
1.95741	2.17883
2.13469	1.95508
1.74112	2.19352
1.36154	2.09391
1.97469	2.08721
1.95526	1.73701
1.71526	2.1845
1.90268	1.67263
2.21869	1.87126
1.71086	2.12903
2.06204	1.89151
1.73469	2.10849
2.0783	1.9378
2.45701	2.34347
1.92193	2.33716
2.37469	2.06204
2.26347	2.17947
1.9983	2.00274
2.03249	1.73469
1.90053	1.92171
1.8107	2.11174
2.39327	1.94849
1.74112	1.99963
1.98545	1.95508
2.1819	2.06545
2.09791	2.20307
2.09947	1.42928
1.15855	1.77924
1.79126	1.72735
1.56903	1.9983
2.25883	2.1845
1.74112	2.41716
2.0783	2.14268
1.93524	2.25391
1.59963	1.9943
1.75662	1.93565
1.96903	2.09565
2.1045	1.9378
1.91031	2.24322
1.95508	2.19249
1.70953	1.88903
1.84229	2.17391
1.75662	1.98268
1.8383	1.97469
2.09791	2.32888
2.13469	2.23662
1.38826	2.06464
2.12568	2.17224
2.06928	1.92229
1.90053	2.20643
1.87126	2.19741
2.37302	2.02347
2.09791	2.11294
1.84673	1.73469
2.37302	2.32721
1.65972	2.12568
1.87444	1.81869
1.33972	2.10347
1.70953	2.15031
1.7019	2.12643
2.15263	2.27249
1.87126	2.2107
2.06631	2.48154
2.13469	1.90372
2.04011	2.45701
1.59933	2.22771
2.39263	1.66053
1.9983	1.79126
1.88903	2.12307
1.75662	1.76386
2.29135	1.95508
2.15263	1.91327
1.73701	1.90604
1.82545	2.06204
2.10132	2.17288
2.14297	2.09623
1.92229	2.03174
2.12307	2.01883
2.38928	2.20735
1.82863	2.01623
1.9943	2.06928
2.13135	2.09131
2.10132	1.90372
1.43366	2.21469
2.45469	2.09224
1.95508	2.14268
1.86682	2.39327
1.35419	2.12151
2.03249	1.89712
1.67263	1.85056
1.90604	1.79612
2.24489	1.90505
1.65972	1.89151
2.06204	1.69732
1.84229	2.2343
1.90268	2.01623
1.60274	1.86682
1.61357	1.85391
1.90604	2.14268
1.95693	2.21469
2.48154	1.85391
1.97701	2.01623
1.82863	2.1019
1.90604	2.03294
1.75662	2.02347
1.68229	1.51534
1.66053	2.06631
2.04092	1.93924
1.73701	2.14863
1.15855	2.1019
2.09791	2.19908
2.51508	1.93056
1.53548	2.37135
1.9378	1.95508
1.89701	2.20568
2.01883	2.14771
2.29701	1.84229
2.01883	1.8907
1.85391	2.01623
2.01288	2.34682
1.9419	1.71086
1.81712	1.93056
2.50282	2.27249
2.10132	1.82863
1.74112	2.25791
2.07171	1.55352
1.93565	2.06928
1.71086	2.15031
2.21869	1.73701
1.92229	1.9983
1.56903	2.21366
1.95526	1.93565
2.30863	2.12903
1.82053	1.87444
1.8578	2.25791
1.70953	1.93565
1.93565	1.51366
1.63485	2.20568
1.79126	1.9378
2.09131	2.11741
2.12092	2.01883
1.65972	1.9378
1.84673	2.39263
1.38347	1.9943
1.49869	1.95508
1.9943	2.08721
2.01732	2.34347
1.77288	2.08489
2.09947	2.32721
1.95693	2.14268
1.80307	1.69288
2.19908	2.19741
1.74505	2.3876
2.50282	2.03249
2.03249	2.01391
2.07171	2.09947
1.95741	2.03249
2.01623	1.93565
1.71526	1.96151
2.26115	1.93056
2.08721	2.09224
1.69732	2.22268
2.21701	1.92229
1.64307	1.95508
1.77924	2.17224
1.29056	2.01565
1.55352	2.12903
2.01623	2.23327
2.01623	2.09548
1.82904	1.73366
1.18297	1.84171
2.00274	1.84229
1.6219	1.82053
1.78132	1.94682
1.95508	2.21869
2.17947	2.1778
1.98464	2.19352
1.82053	1.85056
2.34347	2.10347
1.40411	1.8907
2.08229	1.99112
2.1819	1.8578
1.88092	2.17224
1.87485	2.48322
1.54132	1.95508
2.09791	1.92229
1.95741	2.11174
1.96903	2.07171
1.63485	1.68229
2.21869	2.03249
2.03174	1.67263
1.51956	2.03174
1.95526	1.88092
1.66337	1.69732
2.04092	1.9378
1.87294	1.92171
1.9943	2.27341
2.04903	2.28307
2.24322	2.15031
1.59171	2.03174
2.01623	1.90904
1.67534	2.20735
1.60274	1.8383
1.56903	2.47327
1.84229	1.71034
2.19908	1.95526
1.91031	1.8907
1.97469	2.09623
2.5321	2.40386
1.9943	2.17224
1.89151	2.28307
2.39263	1.87126
2.01565	1.92154
2.32489	2.12307
2.41391	1.8107
1.74112	2.03249
1.8578	1.71526
1.9983	1.90863
1.74297	2.06928
1.95352	1.69732
1.80307	1.93565
2.24322	1.88411
2.5045	2.09224
2.23327	1.60274
2.2907	1.90268
2.14771	1.66053
2.06464	2.11741
1.9143	2.17224
1.84154	2.03174
1.9943	2.15112
2.12307	2.21366
2.07031	1.85357
1.4619	2.16229
1.51534	2.17883
2.0783	1.82863
1.71885	1.94682
1.70953	2.11174
1.81135	1.70953
2.40229	2.37302
1.15855	1.93947
2.06928	1.95741
1.79126	2.19693
1.68229	2.13135
1.56903	2.17131
1.57972	2.21869
2.15263	1.92154
2.32888	2.13469
1.66053	1.9143
1.99662	2.28307
2.21469	1.7019
1.57545	2.03249
2.3183	1.82863
1.4619	1.85056
2.26115	2.29135
2.17224	1.8907
1.9983	1.95693
1.78132	2.00274
1.75963	2.13135
1.93524	2.06268
1.90604	2.01623
1.95741	1.69924
1.89151	2.21469
1.93224	2.19741
1.56903	2.17947
2.27341	2.19741
1.77391	2.12307
1.18297	1.63485
2.08721	2.1045
2.49947	2.11174
2.03693	2.09548
1.56943	1.76171
2.2645	1.77357
2.42282	2.06204
1.98696	1.9983
2.25623	1.73469
1.81135	1.75662
2.1778	2.29469
2.12307	2.17224
1.57135	2.10132
1.82863	1.66053
1.93565	2.20568
1.40568	2.06204
1.81712	2.35341
1.6219	1.70953
1.79126	1.9419
1.84229	2.05701
2.12092	2.54928
2.2605	1.66631
1.55352	1.97469
1.51615	2.09131
2.16322	2.09947
1.70953	1.79034
1.71526	1.75662
1.65366	1.95508
1.88092	2.19908
1.84229	1.70953
